Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
003_19691970_129_021.jpg,1,1,0.00%,100.00%,0:00:13,0
477,1,2,0.00%,50.00%,0:04:18,2
29,1,1,0.00%,100.00%,0:11:57,18
04/23/2003 - vs. Concordia. (H). Headshots. Unidentified action shots.,1,1,0.00%,100.00%,0:00:10,0
05/178,1,1,0.00%,100.00%,0:00:11,0
051015_FilmColloquium,1,1,0.00%,100.00%,0:00:42,0
22-Jun,1,2,0.00%,50.00%,0:20:21,1
06/pb/081,1,2,0.00%,50.00%,0:02:30,0
10/11/91,1,2,0.00%,100.00%,0:02:29,0
100 years,1,1,0.00%,100.00%,0:00:02,0
100374,1,1,0.00%,100.00%,1:45:24,56
100492,1,3,100.00%,33.33%,0:00:43,0
10053,1,1,0.00%,100.00%,0:00:15,0
100672,1,2,0.00%,50.00%,0:43:07,13
102372,1,1,100.00%,0.00%,0:00:00,0
10264,1,1,0.00%,100.00%,0:00:58,1
103018,1,1,0.00%,100.00%,0:20:02,1
103026,1,1,100.00%,0.00%,0:00:00,0
103136,1,2,100.00%,0.00%,0:00:22,1
10605,1,1,0.00%,100.00%,0:00:16,0
10609,1,1,0.00%,100.00%,0:00:15,0
10659,1,2,100.00%,50.00%,0:00:27,0
10720,1,1,100.00%,0.00%,0:00:00,0
10902,1,1,0.00%,100.00%,0:00:29,0
10963,1,2,0.00%,100.00%,0:01:32,0
11688,1,1,0.00%,100.00%,0:01:18,0
117192,1,1,0.00%,100.00%,0:00:07,0
11739,1,1,100.00%,0.00%,0:00:00,0
11747,1,1,0.00%,100.00%,0:00:05,0
117912,1,1,0.00%,100.00%,0:22:54,4
11826,1,1,0.00%,100.00%,0:01:25,0
118690,1,1,0.00%,100.00%,0:00:29,0
11889,1,1,0.00%,100.00%,0:00:12,0
12051,1,1,0.00%,100.00%,0:01:31,0
12217,1,1,0.00%,100.00%,0:03:24,0
12250,1,2,0.00%,50.00%,0:03:29,0
123512,1,2,0.00%,50.00%,0:15:12,0
1245,1,1,0.00%,100.00%,0:15:55,0
12587,1,1,0.00%,100.00%,0:21:55,2
125th,1,5,0.00%,20.00%,0:03:46,4
12604_390,1,1,0.00%,100.00%,0:00:08,0
12686,1,2,0.00%,0.00%,0:10:27,11
12804,1,1,0.00%,100.00%,0:00:18,0
129835,1,1,0.00%,100.00%,0:08:26,0
13048,1,1,0.00%,100.00%,0:00:15,0
13118,1,1,0.00%,100.00%,0:02:18,0
13121,1,3,0.00%,0.00%,0:02:32,2
131647,1,1,0.00%,100.00%,0:11:52,0
131838,1,1,0.00%,100.00%,0:01:36,0
13228,1,3,0.00%,33.33%,0:15:41,3
132501,1,1,0.00%,100.00%,0:05:27,0
13464,1,2,0.00%,50.00%,0:00:51,0
136,1,1,100.00%,0.00%,0:00:00,0
13689,1,1,100.00%,0.00%,0:00:00,0
137375,1,1,0.00%,100.00%,0:03:57,0
137387,1,1,0.00%,100.00%,0:01:11,0
137443,1,2,0.00%,50.00%,0:00:35,0
137469,1,1,0.00%,100.00%,0:27:43,4
1377,1,1,0.00%,100.00%,0:00:28,0
138580,1,2,100.00%,0.00%,0:00:16,0
13865,1,1,0.00%,100.00%,0:00:23,0
139852,1,1,0.00%,100.00%,0:00:37,0
139938,1,2,0.00%,50.00%,0:12:08,1
140049,1,1,0.00%,100.00%,0:00:40,0
141/205,1,2,100.00%,0.00%,0:00:03,0
141/211,1,2,0.00%,50.00%,0:00:18,0
14151,1,3,0.00%,33.33%,0:11:27,2
14151_003.jpg,1,1,0.00%,100.00%,0:00:12,0
14159,1,1,0.00%,100.00%,0:01:45,0
14174,1,1,0.00%,100.00%,0:23:35,3
14177,1,2,0.00%,50.00%,0:01:50,1
14182,1,2,0.00%,50.00%,0:05:45,0
14183,1,1,0.00%,100.00%,0:01:33,0
14228,1,1,100.00%,0.00%,0:00:00,0
14250,1,2,0.00%,100.00%,0:10:01,1
14256,1,1,0.00%,100.00%,0:00:25,0
14338,1,3,0.00%,33.33%,0:17:49,1
14371_138,1,2,0.00%,50.00%,0:01:20,1
14382_149,1,1,0.00%,0.00%,0:23:14,4
14427,1,1,100.00%,0.00%,0:00:00,0
14442,1,1,0.00%,100.00%,0:00:07,0
14448,1,2,0.00%,0.00%,0:00:07,1
14456,1,1,0.00%,100.00%,0:00:44,0
14511,1,1,0.00%,100.00%,0:00:34,0
14542,1,1,0.00%,100.00%,0:20:31,0
14567,1,1,0.00%,100.00%,0:00:38,0
146470,1,1,0.00%,100.00%,0:00:29,0
14858,1,1,0.00%,100.00%,0:00:51,0
15007,1,1,0.00%,100.00%,0:07:51,0
153769,1,1,100.00%,0.00%,0:00:00,0
15606,1,1,0.00%,100.00%,0:03:29,8
15618,1,1,0.00%,100.00%,0:03:01,0
156183,1,1,100.00%,0.00%,0:00:00,0
15621,1,3,0.00%,33.33%,0:01:03,1
156294,1,1,0.00%,100.00%,0:01:31,0
156315,1,1,0.00%,100.00%,0:00:17,0
156316,1,1,0.00%,100.00%,0:00:18,0
156317,1,1,0.00%,100.00%,0:02:53,0
157582,1,1,0.00%,100.00%,0:02:48,0
15761,1,2,0.00%,100.00%,0:41:29,0
157701,1,1,0.00%,100.00%,0:00:27,1
157703,1,1,0.00%,100.00%,0:00:26,1
157705,1,1,0.00%,100.00%,0:00:25,1
157706,1,1,0.00%,100.00%,0:00:23,1
157708,1,1,0.00%,100.00%,0:00:22,1
157710,1,1,0.00%,100.00%,0:00:19,1
157711,1,1,0.00%,100.00%,0:00:21,1
157714,1,1,0.00%,100.00%,0:01:22,1
157719,1,1,0.00%,100.00%,0:00:34,1
157721,1,1,0.00%,100.00%,0:00:55,1
157722,1,1,0.00%,100.00%,0:00:22,1
157724,1,1,0.00%,100.00%,0:00:25,1
157727,1,1,0.00%,100.00%,0:00:21,1
157728,1,1,0.00%,100.00%,0:00:24,1
157729,1,1,0.00%,100.00%,0:00:20,1
157731,1,1,0.00%,100.00%,0:00:22,1
157732,1,1,0.00%,100.00%,0:00:20,1
157733,1,1,0.00%,100.00%,0:00:20,1
157734,1,1,0.00%,100.00%,0:00:33,1
157735,1,1,0.00%,100.00%,0:00:23,1
157736,1,1,0.00%,100.00%,0:01:24,1
157737,1,1,0.00%,100.00%,0:00:28,1
157740,1,1,0.00%,100.00%,0:00:23,1
157741,1,1,0.00%,100.00%,0:00:25,1
157743,1,1,0.00%,100.00%,0:00:19,1
157745,1,1,0.00%,100.00%,0:00:25,1
157749,1,1,0.00%,100.00%,0:00:20,1
157750,1,1,0.00%,100.00%,0:00:57,1
157753,1,1,0.00%,100.00%,0:00:34,1
157756,1,1,0.00%,100.00%,0:00:25,1
157757,1,1,0.00%,100.00%,0:00:22,1
157759,1,1,0.00%,100.00%,0:00:53,1
157760,1,1,0.00%,100.00%,0:06:31,2
157761,1,1,0.00%,100.00%,0:00:28,1
157762,1,1,0.00%,100.00%,0:00:25,1
157763,1,1,0.00%,100.00%,0:01:05,1
157764,1,1,0.00%,100.00%,0:01:28,0
157765,1,1,0.00%,100.00%,0:00:21,1
157766,1,1,0.00%,100.00%,0:00:52,1
157767,1,1,0.00%,100.00%,0:00:23,1
157768,1,1,0.00%,100.00%,0:00:24,1
157769,1,1,0.00%,100.00%,0:01:55,1
157770,1,3,0.00%,33.33%,0:01:39,1
157771,1,1,0.00%,100.00%,0:00:30,1
157772,1,1,0.00%,100.00%,0:00:37,1
157774,1,1,0.00%,100.00%,0:00:38,1
157776,1,1,0.00%,100.00%,0:00:21,1
157777,1,1,0.00%,100.00%,0:00:58,1
157778,1,1,0.00%,100.00%,0:00:30,1
157779,1,1,0.00%,100.00%,0:00:43,1
157781,1,1,0.00%,100.00%,0:00:58,1
157782,1,1,0.00%,100.00%,0:01:24,1
157783,1,1,0.00%,100.00%,0:00:53,1
157784,1,1,0.00%,100.00%,0:00:28,1
157786,1,1,0.00%,100.00%,0:00:44,1
157788,1,1,0.00%,100.00%,0:00:43,1
157793,1,1,0.00%,100.00%,0:01:15,0
157794,1,1,0.00%,100.00%,0:02:06,2
157795,1,1,0.00%,100.00%,0:00:26,1
157796,1,1,0.00%,100.00%,0:00:24,1
157797,1,1,0.00%,100.00%,0:01:01,1
157798,1,1,0.00%,100.00%,0:00:32,1
157799,1,1,0.00%,100.00%,0:01:13,1
157800,1,1,0.00%,100.00%,0:01:21,1
157801,1,1,0.00%,100.00%,0:00:31,1
157802,1,1,0.00%,100.00%,0:01:21,1
157805,1,1,0.00%,100.00%,0:00:39,1
157806,1,1,0.00%,100.00%,0:00:59,1
157808,1,1,0.00%,100.00%,0:00:52,1
157809,1,1,0.00%,100.00%,0:00:24,1
157810,1,1,0.00%,100.00%,0:00:56,1
157811,1,1,0.00%,100.00%,0:00:31,1
157813,1,1,0.00%,100.00%,0:00:42,1
157814,1,1,0.00%,100.00%,0:00:26,1
157815,1,1,0.00%,100.00%,0:01:29,1
157816,1,1,0.00%,100.00%,0:02:03,1
157817,1,1,0.00%,100.00%,0:00:24,1
157818,1,1,0.00%,100.00%,0:00:40,1
157819,1,1,0.00%,100.00%,0:01:30,1
157821,1,1,0.00%,100.00%,0:00:23,1
157823,1,1,0.00%,100.00%,0:00:33,1
157828,1,1,0.00%,100.00%,0:04:58,1
157829,1,1,0.00%,100.00%,0:01:02,1
157830,1,1,0.00%,100.00%,0:01:00,1
157831,1,1,0.00%,100.00%,0:02:13,1
157832,1,1,0.00%,100.00%,0:00:26,1
157833,1,1,0.00%,0.00%,0:00:12,1
157834,1,1,0.00%,100.00%,0:00:25,1
157835,1,1,0.00%,100.00%,0:00:48,1
157840,1,1,0.00%,100.00%,0:00:33,1
157841,1,1,0.00%,100.00%,0:00:28,1
157842,1,1,0.00%,100.00%,0:00:26,1
157844,1,1,0.00%,100.00%,0:01:05,1
157846,1,1,0.00%,100.00%,0:00:29,1
157847,1,1,0.00%,100.00%,0:00:44,1
157849,1,1,0.00%,100.00%,0:01:04,1
157850,1,1,0.00%,100.00%,0:00:30,1
157852,1,1,0.00%,100.00%,0:00:25,1
157854,1,1,0.00%,100.00%,0:00:28,1
157855,1,2,0.00%,50.00%,0:01:58,2
157859,1,1,0.00%,100.00%,0:00:37,1
157860,1,1,0.00%,100.00%,0:01:30,1
157864,1,1,0.00%,100.00%,0:01:20,1
157865,1,1,0.00%,100.00%,0:01:16,1
157924,1,1,0.00%,100.00%,0:00:49,0
157937,1,1,0.00%,100.00%,0:02:36,0
158110,1,1,0.00%,100.00%,0:01:03,0
158153,1,2,0.00%,50.00%,0:00:45,0
158155,1,1,100.00%,0.00%,0:00:00,0
158177,1,1,0.00%,100.00%,0:00:30,0
158233,1,1,0.00%,100.00%,0:24:39,0
158324,1,1,0.00%,100.00%,0:13:48,1
158452,1,1,0.00%,100.00%,0:00:26,0
15901,1,1,0.00%,100.00%,0:00:39,0
159058,1,1,100.00%,0.00%,0:00:00,0
159281,1,2,100.00%,0.00%,0:00:51,0
159315,1,1,100.00%,0.00%,0:00:00,0
1593151,1,1,0.00%,100.00%,0:00:05,0
159579,1,1,0.00%,100.00%,0:00:14,0
159624,1,1,0.00%,100.00%,0:05:02,1
159645,1,1,0.00%,100.00%,0:08:09,0
159647,1,1,100.00%,0.00%,0:00:00,0
159697,1,1,0.00%,100.00%,0:01:26,0
159706,1,1,100.00%,0.00%,0:00:00,0
159718,1,1,0.00%,100.00%,0:00:21,0
159742,1,2,0.00%,0.00%,0:02:27,2
159744,1,2,0.00%,50.00%,0:00:58,0
159746,1,1,0.00%,100.00%,0:11:13,0
159808,1,1,0.00%,100.00%,0:17:01,1
159810,1,2,0.00%,50.00%,0:01:18,0
159844,1,1,0.00%,100.00%,0:24:00,0
160044,1,1,0.00%,100.00%,0:01:04,0
160218,1,1,0.00%,100.00%,0:00:49,0
160249,1,1,0.00%,100.00%,0:00:33,0
160250,1,1,100.00%,0.00%,0:00:00,0
160251,1,1,0.00%,100.00%,0:01:13,0
160269,1,1,0.00%,100.00%,0:09:59,0
160364,1,1,0.00%,100.00%,0:02:40,0
160375,1,1,100.00%,0.00%,0:00:00,0
160421,1,1,100.00%,0.00%,0:00:00,0
160424,1,1,0.00%,100.00%,0:01:13,0
16049,1,1,0.00%,100.00%,0:00:41,0
160559,1,2,100.00%,0.00%,0:00:07,0
16068,1,1,0.00%,100.00%,0:03:43,0
160827,1,1,0.00%,100.00%,0:09:38,0
160830,1,1,0.00%,100.00%,0:00:10,0
1610,1,1,0.00%,100.00%,0:01:18,0
162045,1,1,0.00%,100.00%,0:09:37,4
163449,1,1,0.00%,100.00%,0:00:58,0
163450,1,1,100.00%,0.00%,0:00:00,0
163455,1,1,0.00%,100.00%,0:16:05,0
163483,1,1,0.00%,100.00%,0:00:23,0
163484,1,1,0.00%,100.00%,0:00:14,0
163634,1,1,100.00%,0.00%,0:00:00,0
163651,1,1,100.00%,0.00%,0:00:00,0
163667,1,1,0.00%,100.00%,0:00:53,0
163945,1,1,0.00%,100.00%,0:00:13,0
163946,1,1,0.00%,100.00%,0:00:07,0
163957,1,1,0.00%,100.00%,0:04:34,1
163959,1,1,0.00%,100.00%,0:00:15,0
163961,1,1,0.00%,100.00%,0:00:14,0
164451,1,2,0.00%,50.00%,0:01:05,0
164612,1,1,0.00%,100.00%,0:04:14,1
164622,1,2,0.00%,50.00%,0:01:24,0
164634,1,1,0.00%,100.00%,0:00:44,0
16488,1,2,0.00%,0.00%,0:00:16,1
1649,1,2,0.00%,50.00%,0:15:17,2
16655,1,1,0.00%,100.00%,0:00:56,0
166943,1,1,0.00%,100.00%,0:00:40,0
167127,1,1,100.00%,0.00%,0:00:00,0
17719,1,1,0.00%,100.00%,0:00:05,0
18,1,2,0.00%,50.00%,0:01:47,0
1866,1,1,0.00%,0.00%,0:08:55,1
187,1,3,0.00%,33.33%,0:15:08,5
1872 2006,1,1,0.00%,100.00%,0:00:16,0
1872-2006,1,1,0.00%,100.00%,0:00:06,0
188,1,2,0.00%,100.00%,0:18:36,0
1880s,1,1,0.00%,100.00%,0:01:55,4
1890,1,4,100.00%,0.00%,0:03:25,0
18c,1,2,0.00%,50.00%,0:00:28,0
1910 class,1,3,100.00%,0.00%,0:00:22,0
1913-14,1,1,0.00%,100.00%,0:00:06,0
1913/14,1,1,0.00%,100.00%,0:01:51,0
1916,1,1,0.00%,100.00%,0:02:43,0
1917,1,1,0.00%,100.00%,0:00:07,0
1919,1,1,0.00%,100.00%,0:00:10,0
1920 football,1,1,0.00%,100.00%,0:09:55,0
1921,1,13,0.00%,15.38%,0:04:47,6
1922,1,4,0.00%,25.00%,0:00:52,0
1923,1,4,0.00%,25.00%,0:00:32,1
1924,1,3,0.00%,33.33%,0:00:24,0
1925,1,3,0.00%,33.33%,0:00:18,0
1926,1,21,0.00%,14.29%,0:05:37,2
1928,1,2,0.00%,50.00%,0:00:11,0
1929,1,2,0.00%,50.00%,0:00:11,0
1929 algol,1,1,100.00%,0.00%,0:00:00,0
1930,1,1,0.00%,100.00%,0:00:12,0
1931,1,2,0.00%,50.00%,0:00:16,0
1933,1,1,0.00%,100.00%,0:00:07,0
1934,1,1,0.00%,100.00%,0:00:06,0
1936,1,5,0.00%,60.00%,0:06:00,0
1937,1,2,0.00%,50.00%,0:00:07,0
1938,1,2,0.00%,50.00%,0:00:08,0
1939,1,1,0.00%,100.00%,0:00:10,0
1940,1,2,0.00%,50.00%,0:00:18,0
1940 nature,1,1,0.00%,100.00%,0:02:43,0
5/18/40,1,1,0.00%,100.00%,0:00:08,0
1941,1,2,0.00%,50.00%,0:02:17,0
1941/42,1,1,0.00%,100.00%,0:03:20,6
1943,1,1,0.00%,100.00%,0:00:08,0
1943 garden,1,2,0.00%,50.00%,0:00:49,0
1945,1,1,0.00%,100.00%,0:00:08,0
1946,1,2,0.00%,50.00%,0:00:09,0
1947,1,1,0.00%,100.00%,0:00:07,0
1948,1,1,0.00%,100.00%,0:00:07,0
1949,1,1,0.00%,100.00%,0:00:14,0
1950 football,1,2,0.00%,100.00%,0:00:23,0
1952 eisenhower,1,1,0.00%,100.00%,0:01:17,0
1954 football,1,3,0.00%,66.67%,0:00:25,0
1954 yearbook,1,3,0.00%,100.00%,0:00:36,1
1958 oden,1,1,0.00%,100.00%,0:04:12,0
1960 Algol,1,2,0.00%,50.00%,0:01:47,0
1961,1,7,0.00%,14.29%,0:04:20,0
1963 flood,1,1,0.00%,100.00%,0:00:06,0
1966 25 reunion,1,1,0.00%,100.00%,0:00:45,0
1966 map,1,1,0.00%,100.00%,0:00:08,0
1966 rotblatt films,1,1,0.00%,100.00%,0:00:12,0
1967 reunion,1,1,0.00%,100.00%,0:00:15,0
1969,1,2,0.00%,50.00%,0:00:47,0
19691970,1,1,0.00%,100.00%,0:00:14,0
1970,1,2,0.00%,50.00%,0:02:52,0
1970 dorm,1,1,0.00%,100.00%,0:00:11,0
1970 strike,1,2,0.00%,0.00%,0:00:10,1
1971 symposium,1,1,100.00%,0.00%,0:00:00,0
7/29/71,1,1,0.00%,100.00%,0:01:58,0
1972,1,2,100.00%,0.00%,0:00:24,0
1974,1,1,0.00%,100.00%,0:00:20,0
1974-75,1,1,0.00%,100.00%,0:00:19,0
1975 commencement,1,3,100.00%,0.00%,0:00:39,0
1976 promotional film,1,1,0.00%,100.00%,0:00:28,0
1977,1,3,0.00%,33.33%,0:00:57,3
1978,1,2,100.00%,0.00%,0:00:12,0
1979,1,2,100.00%,0.00%,0:00:33,0
1980,1,1,0.00%,100.00%,0:02:48,0
1980s,1,1,0.00%,100.00%,0:00:09,0
1987-07,1,5,0.00%,20.00%,0:07:22,0
10/23/87,1,1,0.00%,100.00%,0:00:44,0
4/11/88,1,1,100.00%,0.00%,0:00:00,0
1988-05,1,5,0.00%,20.00%,0:09:46,0
2/9/89,1,2,0.00%,50.00%,0:00:25,1
10/10/89,1,2,0.00%,50.00%,0:08:54,0
1990-08,1,1,0.00%,100.00%,0:00:31,0
12/10/90,1,3,0.00%,33.33%,0:01:02,0
1991,1,3,100.00%,0.00%,0:00:34,0
7/8/91,1,3,0.00%,33.33%,0:02:16,0
1992,1,1,0.00%,100.00%,0:00:10,0
1992 reunion,1,6,0.00%,33.33%,0:09:45,1
1992 trac,1,1,0.00%,100.00%,0:00:04,0
1992 track,1,2,0.00%,0.00%,0:00:12,1
1993,1,3,0.00%,33.33%,0:21:59,1
5/17/93,1,2,0.00%,50.00%,0:02:44,0
8/5/93,1,2,0.00%,50.00%,0:00:14,0
10/10/93,1,1,0.00%,100.00%,0:01:48,0
1995 convocation,1,1,0.00%,100.00%,0:00:47,0
6/27/97,1,5,0.00%,100.00%,0:04:32,0
1998,1,1,0.00%,0.00%,0:10:03,1
1998 reunion,1,1,0.00%,100.00%,0:00:20,0
5/1/98,1,2,0.00%,100.00%,0:00:13,0
1998-09,1,2,0.00%,50.00%,0:08:35,0
9/7/98,1,4,0.00%,100.00%,0:23:03,0
11/4/98,1,1,0.00%,100.00%,0:00:19,0
12/5/98,1,1,0.00%,100.00%,0:00:08,0
5/12/98,1,1,0.00%,100.00%,0:00:08,0
2/1/99,1,1,0.00%,100.00%,0:00:05,0
11/1/99,1,4,0.00%,50.00%,0:00:59,0
2000 reunion,1,1,0.00%,100.00%,0:24:41,6
6/27/01,1,2,100.00%,0.00%,0:00:03,0
2001-09,1,2,0.00%,50.00%,0:00:15,0
8/7/02,1,3,0.00%,33.33%,0:01:19,0
2003 06 09,1,2,0.00%,50.00%,0:00:48,2
6/27/03,1,1,0.00%,100.00%,0:00:39,0
2003.06.09,1,1,0.00%,100.00%,0:00:15,0
6/9/03,1,1,0.00%,100.00%,0:01:31,0
5/6/04,1,2,0.00%,50.00%,0:00:34,0
2/1/05,1,1,0.00%,100.00%,0:01:03,0
2/21/05,1,2,0.00%,50.00%,0:00:51,0
5/8/05,1,1,0.00%,100.00%,0:00:05,0
8/4/05,1,3,0.00%,33.33%,0:01:03,0
2006 reunion 1956,1,1,0.00%,100.00%,0:00:27,0
2006 reunion 1981,1,1,0.00%,100.00%,0:00:09,0
2008,1,2,100.00%,0.00%,0:00:24,0
1/23/08,1,2,0.00%,50.00%,0:23:03,1
5/8/09,1,3,0.00%,33.33%,0:02:17,0
6/20/09,1,1,0.00%,100.00%,0:03:27,3
12/7/10,1,2,0.00%,50.00%,0:02:51,0
6/22/11,1,1,0.00%,100.00%,0:04:25,0
8/10/11,1,2,0.00%,100.00%,0:03:34,0
2011-10,1,2,0.00%,50.00%,0:00:40,0
20110523_PB8D_2001_Carletonian,1,1,0.00%,100.00%,0:00:25,0
20110615_CarletonOlafRivalry,1,1,0.00%,100.00%,0:00:08,0
2012-*10-03,1,2,0.00%,100.00%,0:00:23,1
8/1/12,1,2,0.00%,50.00%,0:00:46,0
20120531_ClassOF1963Photos,1,3,0.00%,33.33%,0:24:53,2
20120910,1,1,0.00%,100.00%,0:00:17,0
1/8/13,1,1,0.00%,100.00%,0:00:17,0
5/29/13,1,2,100.00%,0.00%,0:00:03,0
6/3/13,1,5,0.00%,40.00%,0:08:37,0
6/27/13,1,2,0.00%,50.00%,0:22:32,0
2013-06-27/4,1,2,100.00%,0.00%,0:00:03,0
2013-09,1,2,0.00%,50.00%,0:00:18,0
9/3/13,1,1,100.00%,0.00%,0:00:00,0
9/19/13,1,1,100.00%,0.00%,0:00:00,0
20130416_2010zoobook,1,1,0.00%,100.00%,0:06:08,1
20130506_publicationsphotos_2012/data/originals/120915_FootballVHamline,1,2,100.00%,0.00%,0:00:19,0
20130513_Cros,1,1,100.00%,0.00%,0:00:00,0
20130513_CrossCountry110103,1,2,0.00%,100.00%,0:05:42,5
20130806,1,1,0.00%,100.00%,0:00:39,0
20130812_2_Series8eStork,1,23,0.00%,4.35%,0:01:38,0
20130812_2_Series8eStork -football -baseball,1,1,100.00%,0.00%,0:00:00,0
20130828_RiesmanPhotos,1,2,0.00%,50.00%,0:16:18,1
20131210_Choir,1,1,0.00%,100.00%,0:00:50,0
20131210_Choir/,1,1,0.00%,100.00%,0:00:11,0
20131219_ChoirScans/data/originals/images/,1,2,0.00%,100.00%,0:31:41,3
20131219_ChoirScans/data/originals/posters/,1,12,0.00%,16.67%,0:36:04,1
2014-01,1,2,0.00%,50.00%,0:00:17,0
2014-02,1,1,0.00%,100.00%,0:00:08,0
2014-03,1,1,0.00%,100.00%,0:00:30,0
2014-04,1,3,0.00%,33.33%,0:00:29,0
6/17/14,1,1,0.00%,100.00%,0:00:27,0
6/18/14,1,2,0.00%,50.00%,0:01:14,4
7/28/14,1,2,0.00%,50.00%,0:00:18,0
2014-08,1,8,0.00%,25.00%,0:01:28,0
8/4/14,1,2,0.00%,50.00%,0:34:05,1
2014-08-21/02,1,1,0.00%,100.00%,0:00:09,1
2014-08-21/2,1,3,0.00%,33.33%,0:00:45,0
2014-09,1,2,0.00%,100.00%,0:00:19,0
9/15/14,1,3,100.00%,0.00%,0:00:09,0
2014-10,1,5,0.00%,60.00%,0:00:28,0
2014-11,1,2,0.00%,100.00%,0:00:43,0
2014-12,1,3,0.00%,66.67%,0:00:31,0
2014.07.15,1,1,0.00%,100.00%,0:00:15,0
20140214_8037_StantonAirport/data/originals,1,2,0.00%,50.00%,0:01:04,1
20140320_CarletonPressReleasesDigitized,1,1,100.00%,0.00%,0:00:00,0
20140421_Phys,1,1,0.00%,100.00%,0:01:18,1
20140421_PhysicsCompsPres2014,1,2,0.00%,100.00%,0:15:45,38
20140710_PEARDeptReview,1,1,0.00%,100.00%,0:14:25,1
2015-01,1,2,0.00%,100.00%,0:00:20,0
2015-02,1,2,0.00%,100.00%,0:00:12,0
2015-03,1,4,0.00%,75.00%,0:06:22,0
4/27/15,1,4,0.00%,50.00%,0:02:09,0
5/22/15,1,2,0.00%,50.00%,0:06:00,1
6/2/15,1,2,0.00%,50.00%,0:25:05,1
6/4/15,1,2,0.00%,0.00%,0:00:58,4
6/19/15,1,2,0.00%,50.00%,0:10:17,0
7/7/15,1,2,0.00%,50.00%,0:21:08,0
8/17/15,1,2,100.00%,0.00%,0:00:04,0
2015-10,1,4,0.00%,50.00%,0:02:59,1
11/12/15,1,3,0.00%,0.00%,0:30:05,4
2015-12,1,2,0.00%,50.00%,0:00:48,0
12/30/15,1,3,100.00%,33.33%,0:01:48,1
20150122_libraryelevation,1,1,0.00%,100.00%,0:01:36,2
20150128_DavidFollansbeeOHP/data/originals,1,1,0.00%,0.00%,0:26:03,29
20150306_Carl2010_2015,1,1,0.00%,100.00%,0:01:25,0
20150313_DigitizedRecording,1,1,100.00%,0.00%,0:00:00,0
20150313_DigitizedRecordings,1,1,0.00%,100.00%,0:00:08,0
20150530_JoeNathan_OHP/data/originals,1,1,0.00%,100.00%,0:00:46,3
20150602_SportsInformationPhotos2000-2005,1,1,0.00%,100.00%,0:01:19,0
20150618_1967_ReunionPrep2017,1,5,0.00%,0.00%,0:04:35,10
20150709_SportsPhotos2003_2006/,1,13,0.00%,7.69%,0:41:09,63
20150709_SportsPhotos2003_2006/data/originals/65,1,1,0.00%,100.00%,0:00:08,0
20150825_OutreachPosts,1,5,100.00%,0.00%,0:01:01,0
20150825_OutreachPosts/data/originals/8000,1,2,0.00%,0.00%,0:00:05,1
20151008_SportsPhotos/,1,1,0.00%,100.00%,0:00:05,0
20151008_SportsPhotos/data/originals/131,1,3,0.00%,33.33%,0:04:32,0
20151013_Buck,1,1,0.00%,100.00%,0:00:29,0
2016,1,5,100.00%,0.00%,0:01:15,0
2016-01,1,2,0.00%,50.00%,0:00:23,0
2016-02,1,3,0.00%,33.33%,0:10:27,1
2/22/16,1,3,100.00%,0.00%,0:01:34,0
2016-03,1,6,0.00%,16.67%,0:14:58,1
4/8/16,1,1,100.00%,0.00%,0:00:00,0
20160222_PhysicsAstroDeptReview,1,1,0.00%,100.00%,0:04:08,0
20160426_Reference,1,5,0.00%,20.00%,0:16:49,1
20160427_digitizedvideo,1,5,100.00%,0.00%,0:01:54,0
20160512_Bicycles,1,5,0.00%,20.00%,0:06:38,8
20160512_glassSlides,1,3,0.00%,33.33%,0:00:33,1
20160512_PublicationsRef,1,2,100.00%,0.00%,0:00:03,0
218,1,1,0.00%,100.00%,0:00:09,0
220,1,1,0.00%,100.00%,0:00:12,0
22012-10-02,1,1,0.00%,100.00%,0:00:48,0
246.7,1,1,100.00%,0.00%,0:00:00,0
25th reunion,1,1,0.00%,100.00%,0:00:54,0
2681,1,1,0.00%,100.00%,0:00:08,0
2698,1,2,0.00%,50.00%,0:10:36,3
2748,1,1,0.00%,100.00%,0:01:01,0
2795,1,2,0.00%,0.00%,0:00:35,3
2809,1,2,0.00%,0.00%,0:08:20,2
2883,1,2,0.00%,50.00%,0:02:09,1
2942,1,1,0.00%,100.00%,0:00:05,0
29420,1,1,0.00%,100.00%,0:16:25,1
29615,1,1,0.00%,100.00%,0:03:00,0
29674,1,2,0.00%,100.00%,0:00:21,0
29675,1,2,100.00%,50.00%,0:02:17,0
29712,1,1,0.00%,100.00%,0:00:18,0
29766,1,1,0.00%,100.00%,0:00:10,0
30,1,1,0.00%,100.00%,0:00:40,0
332,1,1,0.00%,100.00%,0:00:09,0
35 a,1,1,0.00%,100.00%,0:00:26,0
37291,1,1,0.00%,100.00%,0:00:10,0
39977,1,1,0.00%,100.00%,0:01:52,1
3rd burton,1,2,0.00%,50.00%,0:00:29,0
43190,1,1,0.00%,100.00%,0:00:13,0
43191,1,1,0.00%,100.00%,0:00:12,0
450.11,1,1,0.00%,100.00%,0:00:08,0
450.11 Students,1,1,0.00%,100.00%,0:00:09,0
450.11 Students\,1,1,0.00%,100.00%,0:00:03,0
48781,1,2,0.00%,50.00%,0:00:21,0
49169,1,1,100.00%,0.00%,0:00:00,0
49912,1,1,0.00%,100.00%,0:00:26,0
